,0,1
0,9,1
1,10,2
2,11,3
3,20,4
4,22,5
5,22,7
6,23,8
7,24,9
8,26,10
9,28,11
10,29,12
11,31,13
12,34,14
13,37,15
14,38,16
15,40,17
16,41,18
17,44,20
18,44,21
19,55,22
20,58,24
21,59,25
22,62,26
23,65,27
24,68,28
25,76,29
26,78,30
27,79,31
28,86,32
29,88,33
30,92,35
31,98,37
32,99,38
33,100,39
34,103,40
35,105,41
36,105,42
37,112,43
38,114,44
39,117,45
40,119,46
41,124,47
42,128,48
43,130,49
44,132,50
45,143,51
46,144,52
47,146,53
48,157,54
49,160,55
50,160,56
51,163,57
52,164,58
53,171,59
54,186,61
55,192,62
56,206,63
57,215,65
58,216,66
59,216,68
60,225,69
61,231,70
62,232,71
63,234,72
64,240,74
65,249,75
66,256,76
67,257,77
68,275,78
69,280,79
70,293,80
71,317,81
72,334,84
73,342,85
74,358,86
75,359,87
76,367,88
77,376,89
78,384,90
79,394,91
80,413,92
81,422,93
82,468,94
83,495,95
84,496,96
85,523,97
86,525,98
87,543,99
88,563,101
89,603,102
90,614,103
91,624,104
92,634,105
93,645,107
94,656,108
95,678,109
96,688,110
97,700,111
98,721,112
99,963,113
100,984,114
101,989,115
102,991,117
103,1011,118
104,1018,119
105,1038,120
106,1040,121
107,1046,122
108,1076,124
109,1077,125
110,1093,126
111,1100,127
112,1115,128
113,1125,129
114,1130,130
115,1142,132
116,1146,133
117,1152,134
118,1161,136
119,1171,137
120,1174,138
121,1174,139
122,1185,140
123,1187,141
124,1192,144
125,1208,145
126,1236,147
127,1245,148
128,1250,149
129,1251,150
130,1260,151
131,1266,152
132,1274,153
133,1277,154
134,1281,155
135,1289,156
136,1294,157
137,1297,160
138,1298,162
139,1302,163
140,1324,164
141,1333,165
142,1351,166
143,1358,167
144,1369,168
145,1378,170
146,1386,171
147,1387,173
148,1394,175
149,1405,176
150,1408,177
151,1413,178
152,1419,179
153,1422,181
154,1425,182
155,1427,183
156,1441,184
157,1447,185
158,1457,187
159,1462,188
160,1473,189
161,1477,190
162,1482,191
163,1506,192
164,1509,193
165,1521,194
166,1523,195
167,1533,196
168,1541,197
169,1544,199
170,1555,201
171,1575,203
172,1577,204
173,1588,205
174,1588,206
175,1599,207
176,1600,208
177,1604,209
178,1609,210
179,1611,211
180,1620,212
181,1632,214
182,1632,216
183,1642,217
184,1655,219
185,1658,220
186,1668,222
187,1673,223
188,1679,224
189,1690,225
190,1695,227
191,1700,228
192,1712,229
193,1715,230
194,1726,231
195,1729,232
196,1736,233
197,1737,234
198,1737,235
199,1749,236
200,1752,237
201,1758,238
202,1761,239
203,1762,240
204,1775,241
205,1811,243
206,1811,244
207,1823,245
208,1836,246
209,1846,247
210,1859,248
211,1868,249
212,1969,250
213,1971,251
214,1980,252
215,2021,253
216,2026,254
217,2092,255
218,2119,256
219,2121,257
220,2130,258
221,2134,259
222,2142,260
223,2155,261
224,2162,262
225,2175,263
226,2183,264
227,2193,267
228,2203,268
229,2204,269
230,2227,270
231,2228,271
232,2257,272
233,2277,273
234,2292,274
235,2300,275
236,2301,276
237,2308,277
238,2308,278
239,2318,279
240,2323,281
241,2338,283
242,2350,285
243,2359,286
244,2370,287
245,2407,289
246,2422,290
247,2426,291
248,2478,292
249,2488,293
250,2518,294
251,2522,295
252,2549,296
253,2580,297
254,2595,298
255,2640,300
256,2643,301
257,2670,302
258,2688,303
259,2699,304
260,2732,305
261,2756,307
262,2759,308
263,2764,309
264,2771,310
265,2780,312
266,2796,313
267,2810,314
268,2815,315
269,2888,316
270,2894,317
271,2901,318
272,2952,319
273,2961,320
274,2966,321
275,3048,323
276,3186,324
277,3214,325
278,3231,326
279,3842,328
280,3883,329
281,3884,330
282,3895,331
283,3917,332
284,4045,333
285,4073,334
286,4111,335
287,4125,336
288,4139,337
289,4192,338
290,4198,339
291,4207,341
292,4228,342
293,4235,343
294,4239,344
295,4242,345
296,4264,347
297,4285,349
298,4298,350
299,4309,351
300,4336,352
301,4344,354
302,4365,355
303,4395,356
304,4411,357
305,4426,358
306,4472,359
307,4487,360
308,4496,361
309,4502,362
310,4518,363
311,4546,365
312,4604,366
313,4635,367
314,4729,368
315,4770,369
316,4785,370
317,4847,371
318,4876,372
319,5079,373
320,5124,374
321,5167,376
322,5249,377
323,5260,378
324,5275,379
325,5300,380
326,5353,381
