,nloc,ccn,token_count,parameter_count,length,location,filepath,method_name,method_long_name,start_line,end_line
0,9,1,52,2,9,ConvergingAlgorithmImpl::ConvergingAlgorithmImpl@60-68@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,ConvergingAlgorithmImpl::ConvergingAlgorithmImpl,"ConvergingAlgorithmImpl::ConvergingAlgorithmImpl( final int defaultMaximalIterationCount , final double defaultAbsoluteAccuracy)",60,68
1,3,1,8,0,3,ConvergingAlgorithmImpl::getIterationCount@71-73@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,ConvergingAlgorithmImpl::getIterationCount,ConvergingAlgorithmImpl::getIterationCount(),71,73
2,3,1,11,1,3,ConvergingAlgorithmImpl::setAbsoluteAccuracy@76-78@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,ConvergingAlgorithmImpl::setAbsoluteAccuracy,ConvergingAlgorithmImpl::setAbsoluteAccuracy( double accuracy),76,78
3,3,1,8,0,3,ConvergingAlgorithmImpl::getAbsoluteAccuracy@81-83@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,ConvergingAlgorithmImpl::getAbsoluteAccuracy,ConvergingAlgorithmImpl::getAbsoluteAccuracy(),81,83
4,3,1,9,0,3,ConvergingAlgorithmImpl::resetAbsoluteAccuracy@86-88@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,ConvergingAlgorithmImpl::resetAbsoluteAccuracy,ConvergingAlgorithmImpl::resetAbsoluteAccuracy(),86,88
5,3,1,11,1,3,ConvergingAlgorithmImpl::setMaximalIterationCount@91-93@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,ConvergingAlgorithmImpl::setMaximalIterationCount,ConvergingAlgorithmImpl::setMaximalIterationCount( int count),91,93
6,3,1,8,0,3,ConvergingAlgorithmImpl::getMaximalIterationCount@96-98@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,ConvergingAlgorithmImpl::getMaximalIterationCount,ConvergingAlgorithmImpl::getMaximalIterationCount(),96,98
7,3,1,9,0,3,ConvergingAlgorithmImpl::resetMaximalIterationCount@101-103@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,ConvergingAlgorithmImpl::resetMaximalIterationCount,ConvergingAlgorithmImpl::resetMaximalIterationCount(),101,103
8,3,1,11,1,3,ConvergingAlgorithmImpl::setRelativeAccuracy@106-108@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,ConvergingAlgorithmImpl::setRelativeAccuracy,ConvergingAlgorithmImpl::setRelativeAccuracy( double accuracy),106,108
9,3,1,8,0,3,ConvergingAlgorithmImpl::getRelativeAccuracy@111-113@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,ConvergingAlgorithmImpl::getRelativeAccuracy,ConvergingAlgorithmImpl::getRelativeAccuracy(),111,113
10,3,1,9,0,3,ConvergingAlgorithmImpl::resetRelativeAccuracy@116-118@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.ConvergingAlgorithmImpl.java,ConvergingAlgorithmImpl::resetRelativeAccuracy,ConvergingAlgorithmImpl::resetRelativeAccuracy(),116,118
11,5,1,34,3,5,WeightedObservedPoint::WeightedObservedPoint@47-51@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::WeightedObservedPoint,"WeightedObservedPoint::WeightedObservedPoint( final double weight , final double x , final double y)",47,51
12,3,1,8,0,3,WeightedObservedPoint::getWeight@56-58@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::getWeight,WeightedObservedPoint::getWeight(),56,58
13,3,1,8,0,3,WeightedObservedPoint::getX@63-65@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::getX,WeightedObservedPoint::getX(),63,65
14,3,1,8,0,3,WeightedObservedPoint::getY@70-72@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::getY,WeightedObservedPoint::getY(),70,72
15,3,1,9,0,3,Gamma::Gamma@67-69@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,Gamma::Gamma,Gamma::Gamma(),67,69
16,17,4,146,1,21,Gamma::logGamma@88-108@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,Gamma::logGamma,Gamma::logGamma( double x),88,108
17,5,1,26,2,5,Gamma::regularizedGammaP@118-122@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,Gamma::regularizedGammaP,"Gamma::regularizedGammaP( double a , double x)",118,122
18,30,8,202,4,38,Gamma::regularizedGammaP@151-188@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,Gamma::regularizedGammaP,"Gamma::regularizedGammaP( double a , double x , double epsilon , int maxIterations)",151,188
19,5,1,26,2,5,Gamma::regularizedGammaQ@198-202@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,Gamma::regularizedGammaQ,"Gamma::regularizedGammaQ( double a , double x)",198,202
20,29,8,228,4,37,Gamma::regularizedGammaQ@226-262@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,Gamma::regularizedGammaQ,"Gamma::regularizedGammaQ( final double a , double x , double epsilon , int maxIterations)",226,262
21,10,4,98,1,18,Gamma::digamma@291-308@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/76/org.apache.commons.math.special.Gamma.java,Gamma::digamma,Gamma::digamma( double x),291,308
