,nloc,ccn,token_count,parameter_count,length,location,filepath,method_name,method_long_name,start_line,end_line
0,5,1,34,3,5,WeightedObservedPoint::WeightedObservedPoint@47-51@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::WeightedObservedPoint,"WeightedObservedPoint::WeightedObservedPoint( final double weight , final double x , final double y)",47,51
1,3,1,8,0,3,WeightedObservedPoint::getWeight@56-58@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::getWeight,WeightedObservedPoint::getWeight(),56,58
2,3,1,8,0,3,WeightedObservedPoint::getX@63-65@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::getX,WeightedObservedPoint::getX(),63,65
3,3,1,8,0,3,WeightedObservedPoint::getY@70-72@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::getY,WeightedObservedPoint::getY(),70,72
4,3,1,10,0,3,ConvergenceException::ConvergenceException@33-35@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.ConvergenceException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.ConvergenceException.java,ConvergenceException::ConvergenceException,ConvergenceException::ConvergenceException(),33,35
5,2,1,11,2,2,ConvergenceException::ConvergenceException@44-45@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.ConvergenceException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.ConvergenceException.java,ConvergenceException::ConvergenceException,"ConvergenceException::ConvergenceException( String pattern , Object ... arguments)",44,45
6,3,1,12,1,3,ConvergenceException::ConvergenceException@51-53@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.ConvergenceException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.ConvergenceException.java,ConvergenceException::ConvergenceException,ConvergenceException::ConvergenceException( Throwable cause),51,53
7,3,1,23,3,3,ConvergenceException::ConvergenceException@63-65@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.ConvergenceException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.ConvergenceException.java,ConvergenceException::ConvergenceException,"ConvergenceException::ConvergenceException( Throwable cause , String pattern , Object ... arguments)",63,65
8,3,1,9,0,3,UnivariateRealSolverUtils::UnivariateRealSolverUtils@33-35@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::UnivariateRealSolverUtils,UnivariateRealSolverUtils::UnivariateRealSolverUtils(),33,35
9,5,1,40,3,5,UnivariateRealSolverUtils::solve@51-55@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/17/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::solve,"UnivariateRealSolverUtils::solve( UnivariateRealFunction f , double x0 , double x1)",51,55
