5,1,34,3,5,"WeightedObservedPoint::WeightedObservedPoint@47-51@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","WeightedObservedPoint::WeightedObservedPoint","WeightedObservedPoint::WeightedObservedPoint( final double weight , final double x , final double y)",47,51
3,1,8,0,3,"WeightedObservedPoint::getWeight@56-58@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","WeightedObservedPoint::getWeight","WeightedObservedPoint::getWeight()",56,58
3,1,8,0,3,"WeightedObservedPoint::getX@63-65@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","WeightedObservedPoint::getX","WeightedObservedPoint::getX()",63,65
3,1,8,0,3,"WeightedObservedPoint::getY@70-72@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","WeightedObservedPoint::getY","WeightedObservedPoint::getY()",70,72
11,3,66,2,18,"MathException::translate@58-75@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","MathException::translate","MathException::translate( String s , Locale locale)",58,75
3,2,41,3,3,"MathException::buildMessage@84-86@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","MathException::buildMessage","MathException::buildMessage( Locale locale , String pattern , Object ... arguments)",84,86
5,1,25,0,5,"MathException::MathException@92-96@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","MathException::MathException","MathException::MathException()",92,96
4,2,39,2,4,"MathException::MathException@105-108@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","MathException::MathException","MathException::MathException( String pattern , Object ... arguments)",105,108
4,1,25,1,4,"MathException::MathException@117-120@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","MathException::MathException","MathException::MathException( Throwable rootCause)",117,120
5,2,58,3,5,"MathException::MathException@132-136@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","MathException::MathException","MathException::MathException( Throwable rootCause , String pattern , Object ... arguments)",132,136
3,1,19,0,3,"MathException::getPattern@143-145@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","MathException::getPattern","MathException::getPattern()",143,145
3,1,12,0,3,"MathException::getArguments@152-154@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","MathException::getArguments","MathException::getArguments()",152,154
3,1,17,1,3,"MathException::getMessage@163-165@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","MathException::getMessage","MathException::getMessage( Locale locale)",163,165
3,1,15,0,3,"MathException::getLocalizedMessage@169-171@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","MathException::getLocalizedMessage","MathException::getLocalizedMessage()",169,171
3,1,12,0,3,"MathException::printStackTrace@177-179@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","MathException::printStackTrace","MathException::printStackTrace()",177,179
7,1,35,1,8,"MathException::printStackTrace@187-194@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.MathException.java","MathException::printStackTrace","MathException::printStackTrace( PrintStream out)",187,194
3,1,10,0,3,"ConvergenceException::ConvergenceException@33-35@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.ConvergenceException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/61/org.apache.commons.math.ConvergenceException.java","ConvergenceException::ConvergenceException","ConvergenceException::ConvergenceException()",33,35
