,nloc,ccn,token_count,parameter_count,length,location,filepath,method_name,method_long_name,start_line,end_line
0,5,1,34,3,5,WeightedObservedPoint::WeightedObservedPoint@47-51@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::WeightedObservedPoint,"WeightedObservedPoint::WeightedObservedPoint( final double weight , final double x , final double y)",47,51
1,3,1,8,0,3,WeightedObservedPoint::getWeight@56-58@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::getWeight,WeightedObservedPoint::getWeight(),56,58
2,3,1,8,0,3,WeightedObservedPoint::getX@63-65@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::getX,WeightedObservedPoint::getX(),63,65
3,3,1,8,0,3,WeightedObservedPoint::getY@70-72@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::getY,WeightedObservedPoint::getY(),70,72
4,3,1,10,0,3,ConvergenceException::ConvergenceException@33-35@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.ConvergenceException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.ConvergenceException.java,ConvergenceException::ConvergenceException,ConvergenceException::ConvergenceException(),33,35
5,5,1,32,2,5,ConvergenceException::ConvergenceException@44-48@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.ConvergenceException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.ConvergenceException.java,ConvergenceException::ConvergenceException,"ConvergenceException::ConvergenceException( String pattern , Object ... arguments)",44,48
6,3,1,12,1,3,ConvergenceException::ConvergenceException@54-56@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.ConvergenceException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.ConvergenceException.java,ConvergenceException::ConvergenceException,ConvergenceException::ConvergenceException( Throwable cause),54,56
7,3,1,23,3,3,ConvergenceException::ConvergenceException@66-68@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.ConvergenceException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.ConvergenceException.java,ConvergenceException::ConvergenceException,"ConvergenceException::ConvergenceException( Throwable cause , String pattern , Object ... arguments)",66,68
8,3,1,9,0,3,UnivariateRealSolverUtils::UnivariateRealSolverUtils@33-35@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::UnivariateRealSolverUtils,UnivariateRealSolverUtils::UnivariateRealSolverUtils(),33,35
9,5,1,40,3,5,UnivariateRealSolverUtils::solve@51-55@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::solve,"UnivariateRealSolverUtils::solve( UnivariateRealFunction f , double x0 , double x1)",51,55
10,8,1,55,4,9,UnivariateRealSolverUtils::solve@73-81@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::solve,"UnivariateRealSolverUtils::solve( UnivariateRealFunction f , double x0 , double x1 , double absoluteAccuracy)",73,81
11,6,1,36,4,6,UnivariateRealSolverUtils::bracket@124-129@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::bracket,"UnivariateRealSolverUtils::bracket( UnivariateRealFunction function , double initial , double lowerBound , double upperBound)",124,129
12,32,11,215,5,37,UnivariateRealSolverUtils::bracket@165-201@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::bracket,"UnivariateRealSolverUtils::bracket( UnivariateRealFunction function , double initial , double lowerBound , double upperBound , int maximumIterations)",165,201
13,3,1,20,2,3,UnivariateRealSolverUtils::midpoint@210-212@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::midpoint,"UnivariateRealSolverUtils::midpoint( double a , double b)",210,212
14,5,2,23,1,5,UnivariateRealSolverUtils::setup@219-223@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed3/14/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::setup,UnivariateRealSolverUtils::setup( UnivariateRealFunction f),219,223
