5,1,34,3,5,"WeightedObservedPoint::WeightedObservedPoint@47-51@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","WeightedObservedPoint::WeightedObservedPoint","WeightedObservedPoint::WeightedObservedPoint( final double weight , final double x , final double y)",47,51
3,1,8,0,3,"WeightedObservedPoint::getWeight@56-58@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","WeightedObservedPoint::getWeight","WeightedObservedPoint::getWeight()",56,58
3,1,8,0,3,"WeightedObservedPoint::getX@63-65@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","WeightedObservedPoint::getX","WeightedObservedPoint::getX()",63,65
3,1,8,0,3,"WeightedObservedPoint::getY@70-72@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","WeightedObservedPoint::getY","WeightedObservedPoint::getY()",70,72
11,3,66,2,18,"MathException::translate@58-75@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","MathException::translate","MathException::translate( String s , Locale locale)",58,75
3,2,41,3,3,"MathException::buildMessage@84-86@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","MathException::buildMessage","MathException::buildMessage( Locale locale , String pattern , Object ... arguments)",84,86
5,1,25,0,5,"MathException::MathException@92-96@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","MathException::MathException","MathException::MathException()",92,96
5,2,55,2,5,"MathException::MathException@105-109@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","MathException::MathException","MathException::MathException( String pattern , Object ... arguments)",105,109
4,1,25,1,4,"MathException::MathException@118-121@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","MathException::MathException","MathException::MathException( Throwable rootCause)",118,121
5,2,60,3,5,"MathException::MathException@133-137@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","MathException::MathException","MathException::MathException( Throwable rootCause , String pattern , Object ... arguments)",133,137
3,1,8,0,3,"MathException::getPattern@144-146@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","MathException::getPattern","MathException::getPattern()",144,146
3,1,12,0,3,"MathException::getArguments@153-155@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","MathException::getArguments","MathException::getArguments()",153,155
3,1,17,1,3,"MathException::getMessage@164-166@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","MathException::getMessage","MathException::getMessage( Locale locale)",164,166
3,1,15,0,3,"MathException::getLocalizedMessage@170-172@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","MathException::getLocalizedMessage","MathException::getLocalizedMessage()",170,172
3,1,12,0,3,"MathException::printStackTrace@178-180@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","MathException::printStackTrace","MathException::printStackTrace()",178,180
7,1,35,1,8,"MathException::printStackTrace@188-195@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.MathException.java","MathException::printStackTrace","MathException::printStackTrace( PrintStream out)",188,195
3,1,9,0,3,"UnivariateRealSolverUtils::UnivariateRealSolverUtils@33-35@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","UnivariateRealSolverUtils::UnivariateRealSolverUtils","UnivariateRealSolverUtils::UnivariateRealSolverUtils()",33,35
5,1,40,3,5,"UnivariateRealSolverUtils::solve@51-55@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","UnivariateRealSolverUtils::solve","UnivariateRealSolverUtils::solve( UnivariateRealFunction f , double x0 , double x1)",51,55
8,1,55,4,9,"UnivariateRealSolverUtils::solve@73-81@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","UnivariateRealSolverUtils::solve","UnivariateRealSolverUtils::solve( UnivariateRealFunction f , double x0 , double x1 , double absoluteAccuracy)",73,81
6,1,36,4,6,"UnivariateRealSolverUtils::bracket@124-129@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","UnivariateRealSolverUtils::bracket","UnivariateRealSolverUtils::bracket( UnivariateRealFunction function , double initial , double lowerBound , double upperBound)",124,129
34,11,223,5,39,"UnivariateRealSolverUtils::bracket@165-203@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","UnivariateRealSolverUtils::bracket","UnivariateRealSolverUtils::bracket( UnivariateRealFunction function , double initial , double lowerBound , double upperBound , int maximumIterations)",165,203
3,1,20,2,3,"UnivariateRealSolverUtils::midpoint@212-214@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed6/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","UnivariateRealSolverUtils::midpoint","UnivariateRealSolverUtils::midpoint( double a , double b)",212,214
