5,1,34,3,5,"WeightedObservedPoint::WeightedObservedPoint@47-51@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","WeightedObservedPoint::WeightedObservedPoint","WeightedObservedPoint::WeightedObservedPoint( final double weight , final double x , final double y)",47,51
3,1,8,0,3,"WeightedObservedPoint::getWeight@56-58@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","WeightedObservedPoint::getWeight","WeightedObservedPoint::getWeight()",56,58
3,1,8,0,3,"WeightedObservedPoint::getX@63-65@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","WeightedObservedPoint::getX","WeightedObservedPoint::getX()",63,65
3,1,8,0,3,"WeightedObservedPoint::getY@70-72@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java","WeightedObservedPoint::getY","WeightedObservedPoint::getY()",70,72
11,3,66,2,18,"MathException::translate@58-75@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","MathException::translate","MathException::translate( String s , Locale locale)",58,75
3,2,41,3,3,"MathException::buildMessage@84-86@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","MathException::buildMessage","MathException::buildMessage( Locale locale , String pattern , Object ... arguments)",84,86
4,1,21,0,4,"MathException::MathException@92-95@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","MathException::MathException","MathException::MathException()",92,95
8,2,67,2,8,"MathException::MathException@104-111@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","MathException::MathException","MathException::MathException( String pattern , Object ... arguments)",104,111
5,1,30,1,5,"MathException::MathException@120-124@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","MathException::MathException","MathException::MathException( Throwable rootCause)",120,124
5,2,58,3,5,"MathException::MathException@136-140@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","MathException::MathException","MathException::MathException( Throwable rootCause , String pattern , Object ... arguments)",136,140
3,1,8,0,3,"MathException::getPattern@147-149@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","MathException::getPattern","MathException::getPattern()",147,149
3,1,12,0,3,"MathException::getArguments@156-158@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","MathException::getArguments","MathException::getArguments()",156,158
3,1,17,1,3,"MathException::getMessage@167-169@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","MathException::getMessage","MathException::getMessage( Locale locale)",167,169
3,1,15,0,3,"MathException::getLocalizedMessage@173-175@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","MathException::getLocalizedMessage","MathException::getLocalizedMessage()",173,175
3,1,12,0,3,"MathException::printStackTrace@181-183@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","MathException::printStackTrace","MathException::printStackTrace()",181,183
7,1,34,1,7,"MathException::printStackTrace@191-197@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.MathException.java","MathException::printStackTrace","MathException::printStackTrace( PrintStream out)",191,197
3,1,9,0,3,"UnivariateRealSolverUtils::UnivariateRealSolverUtils@33-35@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed7/61/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java","UnivariateRealSolverUtils::UnivariateRealSolverUtils","UnivariateRealSolverUtils::UnivariateRealSolverUtils()",33,35
